AreaPond,Populacao,RendaTrabalho,RendaTransferencias,RendaTotal,uf,Municipio,RendaPerCapita,n_agencias,areas_por_municipio
4314308001001,3227.4605578971,2107406.71625955,646901.407245817,2754308.12350537,RS,4314308,652.961261169576,2,1
4314423001001,4286.5377698447,3102324.02400185,958555.170537877,4060879.19453972,RS,4314423,723.736542303753,2,1
4314456001001,2009.56343362837,1024487.67841398,516077.678714262,1540565.35712824,RS,4314456,509.806090850398,0,1
4314464001001,1659.58842580018,499347.735253344,347114.09725334,846461.832506684,RS,4314464,300.886489379186,0,1
4314472001001,3491.39880138006,1556223.88230053,653438.636331195,2209662.51863173,RS,4314472,445.730771771301,2,1
4314498001001,3496.51028483717,2262121.72870428,731846.456764995,2993968.18546927,RS,4314498,646.965558349451,1,1
4314506001001,10291.6755946078,4330028.4458056,2736599.63589984,7066628.08170544,RS,4314506,420.731143923177,2,1
4314555001001,2260.5663466221,763640.814755543,532870.532179509,1296511.34693505,RS,4314555,337.809512159035,0,1
4314605001001,15804.331456517,5705646.60793387,4212526.38648364,9918172.99441751,RS,4314605,361.017903454632,2,1
4314704001001,8280.27010689683,3644397.26462072,1729075.65842031,5373472.92304103,RS,4314704,440.130239421201,2,1
4314753001001,1673.20399324178,1193609.89762974,431008.473564282,1624618.37119402,RS,4314753,713.367827503898,0,1
4314779001001,3001.10532938814,1920255.70313062,519945.747971862,2440201.45110248,RS,4314779,639.849486229833,0,1
4314787001001,1497.96202153199,924910.671010775,360669.122102158,1285579.79311293,RS,4314787,617.446008454109,0,1
4315008001001,4535.84849474389,2023391.10834112,1300225.2589578,3323616.36729892,RS,4315008,446.088777146286,1,1
4315057001001,2084.45938902005,800461.886429272,512654.058847647,1313115.94527692,RS,4315057,384.01414325735,0,1
4315073001001,1521.19004870728,501959.833944875,396836.452038759,898796.285983633,RS,4315073,329.978383944495,0,1
4315107001001,8347.40639140997,3984190.69060244,1988609.53582992,5972800.22643236,RS,4315107,477.296839734847,2,1
4315131001001,1521.3951947203,1084935.10557638,675487.884677126,1760422.99025351,RS,4315131,713.118530505047,1,1
4315149001001,2043.03544047071,1387976.9738668,416502.132359156,1804479.10622596,RS,4315149,679.369993477455,0,1
4315156001001,4935.16802732144,2959000.80162156,970621.458100813,3929622.25972237,RS,4315156,599.574479580091,1,1
4315172001001,1689.87584579446,1533118.45872991,402833.05083237,1935951.50956228,RS,4315172,907.237334947024,0,1
4315206001001,3432.43365988893,2537687.31704325,761506.569595067,3299193.88663832,RS,4315206,739.325961838217,1,1
4315305001001,17533.5336770295,7995611.01917681,3912962.15985087,11908573.1790277,RS,4315305,456.018231490425,4,1
4315313001001,1386.09461695259,782460.011443216,252634.15394366,1035094.16538688,RS,4315313,564.506926059278,0,1
4315321001001,2163.1819075868,863632.92857193,487508.740747916,1351141.66931985,RS,4315321,399.241934089297,0,1
4315354001001,3022.50267628685,2919217.74212382,856502.118442473,3775719.86056629,RS,4315354,965.828009029287,0,1
4315404001001,6810.21254016139,2228565.78665483,1067143.8347747,3295709.62142953,RS,4315404,327.238801067141,1,1
4315453001001,1826.92628856561,1319565.37036119,671649.300725123,1991214.67108631,RS,4315453,722.287143504422,1,1
4315503001001,12749.569894003,7099292.18453225,3010087.94763346,10109380.1321657,RS,4315503,556.826014018837,3,1
4315552001001,2874.25727955024,1013593.59399784,554383.668213479,1567977.26221132,RS,4315552,352.645395111061,0,1
4315750001001,3375.13222281228,1832900.5165186,690952.391856164,2523852.90837477,RS,4315750,543.060358977985,1,1
4315800001001,8453.79017545626,6666149.55190652,2142129.40490952,8808278.95681604,RS,4315800,788.539745315684,3,1
4315909001001,4588.08537905562,3244812.79650461,1111499.69938801,4356312.49589262,RS,4315909,707.225896736146,1,1
4315958001001,2052.94490956692,812752.816370822,496753.213038452,1309506.02940927,RS,4315958,395.896067441125,0,1
4316006001001,15386.3307506728,9021878.51236677,3507588.28742411,12529466.7997909,RS,4316006,586.356725236279,3,1
4316105001001,8114.76742812218,5658502.6510742,1823844.71239115,7482347.36346535,RS,4316105,697.309282267825,2,1
4316204001001,4576.37244673934,4328649.89405424,1180205.70282422,5508855.59687846,RS,4316204,945.869232548674,2,1
4316303001001,5780.94916097082,2503342.4887796,1485069.80669538,3988412.29547499,RS,4316303,433.033126407776,2,1
4316428001001,2048.95464290811,868771.47283624,416039.137609944,1284810.61044618,RS,4316428,424.007176461056,0,1
4316436001001,2408.09799505913,1732573.80722205,603659.202652751,2336233.0098748,RS,4316436,719.478115415943,1,1
4316451001001,8975.86531257709,4841665.43285078,2002728.25544672,6844393.6882975,RS,4316451,539.409323139751,2,1
4316477001001,2250.25031886621,1247185.1370289,514464.940194609,1761650.07722351,RS,4316477,554.242844261564,0,1
4316501001001,5493.78721669702,4478630.31741403,1263411.98902019,5742042.30643422,RS,4316501,815.217288322039,2,1
4316600001001,12714.3005161026,11178757.6994021,3006391.04718868,14185148.7465908,RS,4316600,879.227110075328,3,1
4316709001001,7074.62491375524,4713245.80847786,1269765.50000615,5983011.30848401,RS,4316709,666.218473196207,2,1
4316733001001,1341.03669537065,1263129.5736801,399479.104033964,1662608.67771406,RS,4316733,941.905302099862,0,1
4316758001001,4735.56941835165,3440327.25663753,1319454.09260949,4759781.34924702,RS,4316758,726.486500927491,1,1
4316956001001,5066.09000170435,3001700.77072895,1143790.29764985,4145491.0683788,RS,4316956,592.508378200763,1,1
4316972001001,1859.39534397868,929284.477714801,349823.730097468,1279108.20781227,RS,4316972,499.777780300529,0,1
4317004001001,6645.03881561554,1621789.24499419,1629158.15936062,3250947.4043548,RS,4317004,244.060161271452,1,1
4317251001001,1484.28646147824,988996.787783221,550546.074469367,1539542.86225259,RS,4317251,666.3112636615,0,1
4317558001001,1770.04561865954,1696336.83750031,468707.430594058,2165044.26809436,RS,4317558,958.357694071717,0,1
4317707001001,8855.14079709369,3666842.58896301,2020490.65894369,5687333.2479067,RS,4317707,414.091957766102,1,1
4317756001001,1596.90766550218,846207.355935589,373807.415978721,1220014.77191431,RS,4317756,529.903747233553,0,1
4317806001001,11178.4419914852,8656870.24581815,3192759.58396093,11849629.8297791,RS,4317806,774.425474713937,3,1
4317905001001,11893.8719384093,8738243.75135358,3152010.42363591,11890254.1749895,RS,4317905,734.684533060666,3,1
4317954001001,2040.71691859075,809218.101724784,434427.031785121,1243645.1335099,RS,4317954,396.536185079311,0,1
4318051001001,2422.32818942309,1997832.97331641,967766.272307126,2965599.24562354,RS,4318051,824.757347926591,1,1
4318101001001,15464.6995388929,5592931.34041304,4601196.45775688,10194127.7981699,RS,4318101,361.657937572412,2,1
4318200001001,15648.4130072424,8665209.21762066,3758126.5529039,12423335.7705246,RS,4318200,553.743642477369,4,1
4318408001001,17243.1255870609,10195058.4103105,6385706.1357508,16580764.5460613,RS,4318408,591.2535032489,3,1
4318424001001,3939.25455683156,2054503.84003708,867885.729726815,2922389.56976389,RS,4318424,521.546351066371,1,1
4318432001001,2216.46367251703,1485317.06141921,720214.171768268,2205531.23318747,RS,4318432,670.129215216268,1,1
4318440001001,2307.11110054479,1865447.83447561,483024.715679569,2348472.55015518,RS,4318440,808.564370408996,2,1
4318457001001,2139.58926836317,780044.395789495,470480.198209733,1250524.59399923,RS,4318457,364.576700455338,0,1
4318465001001,1671.49418578492,808286.096652977,546598.403303377,1354884.49995635,RS,4318465,483.570989074911,0,1
4318481001001,3347.42944429204,2061595.95686384,773914.43891667,2835510.39578051,RS,4318481,615.874357076958,1,1
4318499001001,1868.22727422405,1127136.28651037,443971.1964815,1571107.48299187,RS,4318499,603.318612281002,0,1
4318606001001,5609.19305275577,4850753.2590674,1172065.37684051,6022818.63590791,RS,4318606,864.786291618944,2,1
4318614001001,1738.40765186067,1566038.88632793,477323.161597452,2043362.04792539,RS,4318614,900.846751710831,0,1
4318622001001,2497.64959004641,1332794.55047369,348053.581087141,1680848.13156083,RS,4318622,533.619510032599,1,1
4319000001001,16405.1832001525,15122301.4968261,4653299.25454393,19775600.7513701,RS,4319000,921.800220840296,4,1
4319109001001,4777.40455110203,3163600.77404145,1254804.10919559,4418404.88323705,RS,4319109,662.200728492146,2,1
4319125001001,2598.86887396943,837983.737788911,666736.158948451,1504719.89673736,RS,4319125,322.441715387125,0,1
4319158001001,5802.38596349355,2665478.28107469,1168490.7392083,3833969.02028299,RS,4319158,459.37624588314,1,1
4319208001001,4408.41852374556,1697838.16740912,980541.178896157,2678379.34630528,RS,4319208,385.135430827147,2,1
4319307001001,5190.61799074615,2287908.05822711,1373131.64069777,3661039.69892488,RS,4319307,440.777584153948,2,1
4319356001001,2616.53658342448,2123365.4420951,665990.858631367,2789356.30072647,RS,4319356,811.517582267502,0,1
4319364001001,1458.96415599867,508692.783137325,317080.105130516,825772.888267842,RS,4319364,348.667087567427,0,1
4319372001001,2382.59490916615,2070536.66745927,524254.478550809,2594791.14601008,RS,4319372,869.025892523167,0,1
4319406001001,13322.4397749263,5965090.99472093,3974101.04459435,9939192.03931528,RS,4319406,447.747641985789,3,1
4319505001001,17446.7520917349,11846021.2738209,4947192.80234913,16793214.07617,RS,4319505,678.98146380109,5,1
4319604003001,19134.8481202487,10084860.3159237,5096866.04091495,15181726.3568386,RS,4319604,527.041565867033,4,1
4319703001001,2989.49383175805,2091970.9174432,886663.017125781,2978633.93456898,RS,4319703,699.774287947923,1,1
4319711001001,1871.65813240365,1465117.48277413,564779.210847055,2029896.69362118,RS,4319711,782.79118253961,0,1
4319737001001,1896.11485390487,1014332.54334748,319762.854937714,1334095.39828519,RS,4319737,534.953112813053,0,1
4319752001001,1627.04178961637,1206839.09171819,375259.736572334,1582098.82829052,RS,4319752,741.738226651661,1,1
4319802001001,6587.190760991,3403812.57423475,1664230.49526037,5068043.06949513,RS,4319802,516.732048264331,2,1
4320107001001,17006.9153849626,14105098.9782555,6868747.17071518,20973846.1489707,RS,4320107,829.374325618574,3,1
4320206001001,8594.40795977005,4788345.02792133,1967408.11104436,6755753.13896569,RS,4320206,557.146583026464,2,1
4320230001001,2368.13035798691,1950842.80776247,539428.182975731,2490270.9907382,RS,4320230,823.790295657894,0,1
4320263001001,5493.30976205314,2580632.74086699,1075197.77843454,3655830.51930153,RS,4320263,469.77739334737,1,1
4320305001001,4030.0194353901,4090496.10249088,1075357.92633334,5165854.02882421,RS,4320305,1015.00654477487,2,1
4320321001001,2284.60379869195,1262820.5408861,446987.997860435,1709808.53874653,RS,4320321,552.752534863649,0,1
4320354001001,4111.57143913511,1743100.75947499,913338.887334116,2656439.64680911,RS,4320354,423.950011638777,0,1
4320404001001,11497.8226831244,9917957.24104473,2439420.41892858,12357377.6599733,RS,4320404,862.594381073692,3,1
4320453001001,1891.9776217584,962190.202265214,390391.738710833,1352581.94097605,RS,4320453,508.563204553633,0,1
4320503001001,5138.32303274458,3965485.04959305,1167781.9099663,5133266.95955935,RS,4320503,771.746934617096,2,1
4320552001001,4658.98717115185,2713515.4240161,1510694.80991839,4224210.2339345,RS,4320552,582.426034743778,2,1
4320578001001,1764.01162932003,726306.360159969,405039.752484111,1131346.11264408,RS,4320578,411.73558500855,0,1
4320602001001,3172.93282913049,2169348.39425727,858868.346244068,3028216.74050134,RS,4320602,683.704481336834,2,1
4320651001001,2014.29192273333,1262784.50922818,683636.319081589,1946420.82830976,RS,4320651,626.912363087184,1,1
4320677001001,8113.47152447454,3889909.99048882,2059136.56661079,5949046.55709961,RS,4320677,479.43842272137,2,1
4320701001001,11285.2517748704,7705024.58128538,3096834.36546087,10801858.9467462,RS,4320701,682.751677587084,3,1
4320859001001,3261.11548144501,1791604.46147864,655649.694055908,2447254.15553455,RS,4320859,549.383936776376,0,1
4320909001001,15692.992487211,13986762.0957436,3552282.53140821,17539044.6271518,RS,4320909,891.274376581909,3,1
4321006001001,8307.14886387826,6266422.45423456,2041794.6568164,8308217.11105095,RS,4321006,754.340936573638,2,1
4321105001001,12720.3523627522,6543838.90756176,3584832.96824124,10128671.875803,RS,4321105,514.438493600498,4,1
4321329001001,2410.22454145322,2146205.55230634,649367.054614191,2795572.60692053,RS,4321329,890.458758258393,0,1
4321352001001,4330.66819453514,2079648.78458075,975934.638453286,3055583.42303404,RS,4321352,480.214297462237,1,1
4321402001001,10390.8657338839,6190612.68425012,2677583.66716034,8868196.35141046,RS,4321402,595.774485283066,2,1
4321436001001,7671.11099306997,4274999.90779065,1777648.36668225,6052648.2744729,RS,4321436,557.285628072994,2,1
4321469001001,2160.35752290757,1273027.0182824,472855.289753746,1745882.30803614,RS,4321469,589.266824950836,0,1
4321477001001,5127.54103162064,2782001.24696988,1351855.81790198,4133857.06487186,RS,4321477,542.56050411177,0,1
4321493001001,2452.61612018764,1021961.2934821,545624.974536862,1567586.26801896,RS,4321493,416.682123659821,0,1
4321626001001,1973.36492995896,1285322.92164477,505857.900950866,1791180.82259564,RS,4321626,651.335646099427,0,1
4321634001001,2489.65500317996,1815666.10526111,2472605.6025678,4288271.70782891,RS,4321634,729.284219276171,1,1
4321667001001,8218.77900267694,5264399.51223872,1736297.91971161,7000697.43195034,RS,4321667,640.533041528925,3,1
4321709001001,18604.6718442314,14854241.8219408,3751686.21720929,18605928.0391501,RS,4321709,798.414610389731,3,1
4321808003001,19514.3030759583,15742226.157143,4772133.54799613,20514359.7051392,RS,4321808,806.701940410956,4,1
4321832001001,2313.90457758823,842038.423051661,568403.441844822,1410441.86489648,RS,4321832,363.903693871989,0,1
4321857001001,3461.16187003855,2566580.00189713,1052811.63327631,3619391.63517344,RS,4321857,741.53711911444,1,1
4321907003001,19654.1516640553,13314383.3427296,5923078.56609577,19237461.9088253,RS,4321907,677.433631850909,4,1
4321956001001,4451.39058237035,1920979.09848324,1074527.58893976,2995506.687423,RS,4321956,431.545842346714,1,1
4322103001001,4954.14114334757,3695290.74491767,1236990.98539718,4932281.73031485,RS,4322103,745.899367417037,2,1
4322152001001,3375.75250020901,1524455.10013863,582188.863567437,2106643.96370606,RS,4322152,451.589712232825,0,1
4322186001001,1266.41458977694,562959.057109438,284139.843703918,847098.900813356,RS,4322186,444.529825898955,0,1
4322202001001,17098.6568455935,11281475.77454,3706770.53198102,14988246.306521,RS,4322202,659.78724974806,4,1
4322251001001,3188.83516433276,2569675.59754428,599070.02663075,3168745.62417503,RS,4322251,805.835192200022,2,1
4322301001001,7284.35885185311,4347318.37812422,2193444.96694076,6540763.34506498,RS,4322301,596.801786751387,2,1
4322327001001,2849.61894559376,1359503.94810917,588428.668669196,1947932.61677836,RS,4322327,477.082716694915,0,1
4322343001001,1883.84999035913,964107.305283046,380708.331819379,1344815.63710242,RS,4322343,511.774987508031,0,1
4322350001001,1285.07750012599,1237401.01699156,346580.859167123,1583981.87615868,RS,4322350,962.899916051941,0,1
4322376001001,1926.94020215558,474244.531200006,471614.366786836,945858.897986841,RS,4322376,246.112739082142,0,1
4322525001001,2616.2401343974,862166.033016525,595129.226813851,1457295.25983038,RS,4322525,329.543921324756,0,1
4322533001001,8819.85727230432,4072944.46404137,2006751.53531574,6079695.99935712,RS,4322533,461.792559481777,0,1
4322541001001,4139.46344163716,3226531.0966609,794629.751746982,4021160.84840788,RS,4322541,779.456357605808,0,1
4322558001001,1648.13471251029,1138437.34425851,386464.250633033,1524901.59489154,RS,4322558,690.742895964217,1,1
4322707003001,19081.8070726519,12291487.8484965,6356919.49051341,18648407.3390099,RS,4322707,644.146951161282,2,1
4322806001001,19090.8447380169,17449719.8365968,8152621.81219891,25602341.6487957,RS,4322806,914.036024914499,5,1
4322855001001,1686.01915014305,1357629.36099631,450825.90022952,1808455.26122583,RS,4322855,805.227722876766,0,1
4322905001001,4441.64679876596,2526476.81390357,1042632.10305854,3569108.9169621,RS,4322905,568.815335475461,2,1
4323101001001,4011.48409322697,1699241.32310656,679483.502616814,2378724.82572338,RS,4323101,423.594182007497,1,1
4323200001001,2447.67185993038,2377386.00421757,593660.398565867,2971046.40278343,RS,4323200,971.284608503524,2,1
4323309001001,2708.52694820901,1715580.43350682,600019.274302311,2315599.70780913,RS,4323309,633.399802295204,1,1
